use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,1000,0.1781,0.3282,0.2309
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,0,0.2998,0.7557,0.4293
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,50,0.2998,0.7557,0.4293
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,100,0.2998,0.7557,0.4293
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,150,0.2998,0.7557,0.4293
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,200,0.2998,0.7557,0.4293
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,250,0.2998,0.7557,0.4293
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,300,0.2998,0.7557,0.4293
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,350,0.2998,0.7557,0.4293
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,400,0.2998,0.7557,0.4293
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,450,0.335,0.7416,0.4615
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,500,0.3713,0.7135,0.4884
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,550,0.4191,0.6958,0.5231
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,600,0.4328,0.6659,0.5246
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,650,0.4461,0.6347,0.524
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,700,0.455,0.6058,0.5197
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,750,0.4685,0.5792,0.518
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,800,0.4794,0.5526,0.5134
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,850,0.4854,0.5253,0.5046
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,900,0.4999,0.4948,0.4973
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,950,0.5077,0.4648,0.4853
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,1000,0.5131,0.4382,0.4727
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,0,0.0187,0.8146,0.0366
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,50,0.0187,0.8146,0.0366
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,100,0.0187,0.8146,0.0366
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,150,0.0187,0.8146,0.0366
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,200,0.0187,0.8146,0.0366
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,250,0.0187,0.8146,0.0366
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,300,0.0187,0.8146,0.0366
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,350,0.0187,0.8146,0.0366
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,400,0.0187,0.8146,0.0366
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,450,0.0231,0.7723,0.0448
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,500,0.0276,0.7345,0.0533
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,550,0.0329,0.699,0.0629
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,600,0.0387,0.6565,0.0731
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,650,0.0439,0.616,0.0819
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,700,0.05,0.5797,0.0921
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,750,0.0578,0.5499,0.1046
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,800,0.0668,0.5121,0.1182
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,850,0.083,0.4817,0.1416
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,900,0.0928,0.4532,0.1541
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,950,0.1017,0.4227,0.164
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,1000,0.1115,0.3904,0.1735
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,0,0.2317,0.7599,0.3551
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,50,0.2317,0.7599,0.3551
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,100,0.2317,0.7599,0.3551
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,150,0.2317,0.7599,0.3551
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,200,0.2317,0.7599,0.3551
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,250,0.2317,0.7599,0.3551
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,300,0.2317,0.7599,0.3551
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,350,0.2317,0.7599,0.3551
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,400,0.2317,0.7599,0.3551
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,450,0.2518,0.7473,0.3766
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,500,0.2705,0.7222,0.3936
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,550,0.2946,0.7062,0.4157
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,600,0.2995,0.6791,0.4157
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,650,0.3034,0.6503,0.4138
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,700,0.3051,0.6217,0.4093
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,750,0.311,0.5985,0.4093
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,800,0.3141,0.5763,0.4066
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,850,0.3166,0.5521,0.4024
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,900,0.3213,0.5256,0.3988
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,950,0.3241,0.5018,0.3938
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:false#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,1000,0.3273,0.4817,0.3898
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,0,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,50,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,100,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,150,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,200,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,250,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,300,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,350,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,400,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,450,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,500,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,550,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,600,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,650,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,700,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,750,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,800,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,850,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,900,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,950,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,1000,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,0,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,50,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,100,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,150,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,200,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,250,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,300,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,350,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,400,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,450,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,500,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,550,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,600,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,650,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,700,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,750,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,800,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,850,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,900,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,950,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:false#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,1000,0,0,0
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,0,0.0322,0.662,0.0614
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,50,0.0322,0.662,0.0614
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,100,0.0322,0.662,0.0614
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,150,0.0322,0.662,0.0614
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,200,0.0322,0.662,0.0614
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,250,0.0322,0.662,0.0614
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,300,0.0322,0.662,0.0614
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,350,0.0322,0.662,0.0614
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,400,0.0322,0.662,0.0614
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,450,0.0397,0.6302,0.0748
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,500,0.0484,0.5998,0.0896
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,550,0.0587,0.572,0.1066
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,600,0.0738,0.5359,0.1297
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,650,0.086,0.4995,0.1467
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,700,0.0978,0.4592,0.1613
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,750,0.1116,0.4283,0.1771
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,800,0.1216,0.3906,0.1855
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,850,0.1336,0.3589,0.1947
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,900,0.1444,0.3309,0.201
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,950,0.1562,0.3063,0.2069
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,FALSE,0.5,1000,0.1651,0.2782,0.2072
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,0,0.5063,0.6145,0.5552
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,50,0.5063,0.6145,0.5552
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,100,0.5063,0.6145,0.5552
use-original:true#use-redirect:false#use-category:false#use-inlink:false#use-outlink:true#use-inlink-anchor:true#use-outlink-anchor:false#use-boldtext:false,TRUE,0.5,150,0.5063,0.6145,0.5552
